hour,A10,A100-SXM4-80GB,GPU-series-1,H800,GPU-series-2,A800-SXM4-80GB
1496,4103.949999999999,2170.5,1264.0,1024.0,670.0,46.0
1497,4114.449999999999,2189.5,1200.0,1024.0,657.0,44.0
1498,4119.149999999999,2199.5,1185.0,1024.0,617.0,44.0
1499,4114.3499999999985,2183.5,1188.0,1024.0,722.0,44.0
1500,4120.149999999999,2377.5,1186.0,2464.0,702.0,44.0
1501,4112.549999999998,2234.5,1166.0,1504.0,690.0,44.0
1502,4112.049999999998,2195.5,1158.0,1504.0,685.0,44.0
1503,4110.249999999998,2207.5,1144.0,1504.0,670.0,44.0
1504,4116.449999999998,2266.5,1131.0,1504.0,657.0,44.0
1505,4119.949999999998,2338.5,1112.0,1504.0,650.0,44.0
1506,4118.149999999998,2306.5,1102.0,1504.0,647.0,44.0
1507,4121.449999999998,2313.5,1084.0,2464.0,669.0,44.0
1508,4111.749999999998,2304.5,1050.0,1504.0,678.0,44.0
1509,4109.449999999998,2357.5,1023.0,1504.0,691.0,56.0
1510,4112.849999999998,2586.5,960.0,1504.0,669.0,56.0
1511,4097.349999999998,2557.5,960.0,1504.0,629.0,49.0
1512,4076.5499999999975,2364.5,1059.0,776.0,630.0,39.0
1513,4082.3499999999976,2338.5,1087.0,776.0,662.0,39.0
1514,4087.149999999998,2369.5,1133.0,776.0,631.0,39.0
1515,4087.7499999999977,2347.5,1089.0,776.0,605.0,39.0
1516,4091.9499999999975,2352.5,1096.0,776.0,606.0,39.0
1517,4093.0499999999975,2343.5,1092.0,776.0,604.0,39.0
1518,4093.5499999999975,2338.5,1105.0,776.0,620.0,39.0
1519,4094.8499999999976,2342.5,1069.0,776.0,609.0,39.0
1520,4094.0499999999975,2325.5,1049.0,1256.0,608.0,39.0
1521,4099.149999999998,2396.5,1040.0,1256.0,594.0,39.0
1522,4100.449999999998,2432.5,960.0,1256.0,589.0,39.0
1523,4097.649999999998,2459.5,960.0,1504.0,605.0,54.0
1524,4097.849999999998,2400.5,958.0,1504.0,605.0,64.0
1525,4096.049999999997,2436.5,959.0,1504.0,637.0,62.0
1526,4091.1499999999974,2432.5,1028.0,1504.0,621.0,57.0
1527,4088.349999999997,2482.5,1081.0,1504.0,654.0,57.0
1528,4088.049999999997,2621.5,1083.0,1504.0,853.0,67.0
1529,4094.949999999997,2649.5,1086.0,1504.0,818.0,63.0
1530,4092.2499999999973,2580.5,1102.0,1504.0,738.0,63.0
1531,4101.349999999998,2560.5,1063.0,1504.0,636.0,57.0
1532,4105.149999999998,2703.5,1049.0,1504.0,630.0,72.0
1533,4097.349999999998,2685.5,1049.0,1504.0,621.0,63.0
1534,4105.249999999997,2801.5,994.0,1504.0,653.0,59.0
1535,4099.549999999997,2813.5,994.0,1504.0,646.0,78.0
1536,4109.249999999997,2803.5,981.0,1752.0,483.0,70.0
1537,4135.349999999998,2850.5,990.0,1504.0,451.0,102.0
1538,4145.649999999998,2460.5,988.0,1504.0,413.0,76.0
1539,4154.949999999998,2490.5,988.0,1504.0,445.0,92.0
1540,4153.549999999998,2438.5,988.0,1504.0,445.0,64.0
1541,4155.249999999998,2476.5,979.0,1504.0,423.0,72.0
1542,4165.449999999998,2446.5,979.0,1504.0,423.0,72.0
1543,4105.749999999998,2417.5,985.0,1504.0,423.0,65.0
1544,4103.249999999998,2446.5,984.0,1504.0,457.0,73.0
1545,4108.149999999998,2440.5,985.0,1504.0,444.0,85.0
1546,4112.249999999998,2482.5,985.0,1504.0,571.0,93.0
1547,4110.8499999999985,2506.5,978.0,1504.0,566.0,85.0
1548,4108.749999999998,2543.5,977.0,1504.0,534.0,93.0
1549,4112.749999999998,2509.5,977.0,1504.0,566.0,80.0
1550,4102.049999999998,2497.5,977.0,1504.0,630.0,96.0
1551,4098.749999999998,2504.5,977.0,1504.0,590.0,80.0
1552,4094.6499999999983,2541.5,976.0,1504.0,550.0,89.0
1553,4095.749999999998,2630.5,977.0,1504.0,526.0,94.0
1554,4092.749999999998,2584.5,977.0,1504.0,510.0,81.0
1555,4091.249999999998,2655.5,977.0,1504.0,630.0,81.0
1556,4090.749999999998,2630.5,977.0,1504.0,686.0,73.0
1557,4091.749999999998,2639.5,977.0,1504.0,574.0,81.0
1558,4092.1499999999983,2657.5,977.0,1504.0,676.0,81.0
1559,4087.9499999999985,2711.5,977.0,1504.0,784.0,96.0
1560,4076.6499999999983,2224.5,976.0,1256.0,172.0,73.0
1561,4084.6499999999983,2224.5,975.0,1256.0,172.0,72.0
1562,4146.649999999998,2080.5,960.0,1256.0,809.0,68.0
1563,4154.149999999998,2130.5,960.0,1256.0,554.0,68.0
1564,4156.049999999997,2089.5,959.0,1256.0,554.0,68.0
1565,4181.049999999997,2123.5,960.0,1256.0,554.0,76.0
1566,4183.849999999998,2078.5,961.0,1256.0,554.0,76.0
1567,4087.8499999999976,2054.5,961.0,1256.0,554.0,76.0
1568,4088.149999999998,2047.5,968.0,1256.0,569.0,76.0
1569,4088.3499999999976,2114.5,968.0,1256.0,569.0,79.0
1570,4090.0499999999975,2189.5,959.0,1504.0,745.0,75.0
1571,4093.2499999999973,2211.5,961.0,1872.0,425.0,67.0
1572,4092.449999999997,2163.5,968.0,1752.0,474.0,64.0
1573,4087.949999999997,2154.5,968.0,1752.0,986.0,64.0
1574,4088.449999999997,2118.5,968.0,1504.0,476.0,65.0
1575,4093.049999999997,2169.5,968.0,1528.0,484.0,81.0
1576,4089.649999999997,2268.5,960.0,1544.0,201.0,80.0
1577,4091.3499999999967,2241.5,959.0,1288.0,507.0,80.0
1578,4090.249999999997,2607.5,1026.0,1256.0,513.0,88.0
1579,4088.549999999997,2600.5,1037.0,1256.0,783.0,88.0
1580,4085.849999999997,2664.5,1085.0,1264.0,546.0,96.0
1581,4088.349999999997,2676.5,1045.0,1304.0,829.0,88.0
1582,4085.7499999999973,2628.5,1122.0,1264.0,903.0,88.0
1583,4085.0499999999975,2669.5,1085.0,1416.0,1094.0,88.0
1584,4048.0499999999975,1984.5,1089.0,928.0,258.0,57.0
1585,4055.1499999999974,1972.5,1074.0,800.0,216.0,57.0
1586,4097.449999999997,1921.5,1048.0,1280.0,173.0,56.0
1587,4095.849999999997,1891.5,1031.0,1016.0,146.0,56.0
1588,4104.449999999997,1918.5,1031.0,1016.0,146.0,56.0
1589,4093.649999999997,1877.5,972.0,1016.0,133.0,56.0
1590,4100.449999999997,1873.5,951.0,1016.0,130.0,56.0
1591,4055.949999999997,1807.5,951.0,1016.0,130.0,56.0
1592,4057.049999999997,1804.5,951.0,1016.0,162.0,56.0
1593,4058.549999999997,1872.5,950.0,1136.0,162.0,56.0
1594,4066.849999999997,2027.5,976.0,888.0,161.0,56.0
1595,4075.049999999997,2120.5,977.0,888.0,514.0,56.0
1596,4104.449999999997,2095.5,976.0,888.0,549.0,56.0
1597,4110.849999999997,2113.5,977.0,896.0,425.0,56.0
1598,4113.849999999997,2494.5,978.0,928.0,593.0,72.0
1599,4104.5499999999965,2510.5,951.0,1544.0,485.0,80.0
1600,4114.849999999997,3018.5,951.0,1240.0,1141.0,100.0
1601,4121.849999999997,2645.5,951.0,1304.0,1113.0,148.0
1602,4129.0499999999965,2596.5,959.0,1288.0,762.0,154.0
1603,4130.649999999997,2546.5,960.0,1256.0,749.0,166.0
1604,4119.349999999997,2636.5,976.0,1376.0,862.0,136.0
1605,4112.749999999996,2542.5,976.0,1200.0,1086.0,128.0
1606,4123.249999999996,2506.5,983.0,1840.0,819.0,112.0
1607,4110.949999999996,2525.5,983.0,1632.0,577.0,112.0
1608,4062.7499999999964,2002.5,966.0,528.0,189.0,90.0
1609,4026.3499999999963,1968.5,921.0,528.0,429.0,90.0
1610,4028.8499999999963,2002.5,922.0,560.0,429.0,88.0
1611,4020.6499999999965,1947.5,922.0,528.0,430.0,88.0
1612,4016.9499999999966,1923.5,922.0,528.0,430.0,88.0
1613,4023.9499999999966,1944.5,923.0,528.0,430.0,88.0
1614,4026.4499999999966,1941.5,924.0,528.0,430.0,88.0
1615,4030.9499999999966,1926.5,924.0,528.0,430.0,88.0
1616,4024.749999999997,1923.5,924.0,528.0,694.0,88.0
1617,4034.049999999997,1946.5,924.0,528.0,711.0,112.0
1618,4030.749999999997,2170.5,925.0,784.0,855.0,130.0
1619,4034.249999999997,2214.5,954.0,816.0,815.0,137.0
1620,4048.749999999997,2462.5,958.0,1106.0,813.0,114.0
1621,4044.749999999997,2443.5,956.0,1320.0,801.0,118.0
1622,4029.749999999997,2847.5,980.0,1648.0,822.0,130.0
1623,4049.749999999997,2534.5,1030.0,1880.0,830.0,131.0
1624,4077.749999999997,2636.5,979.0,1760.0,825.0,148.0
1625,4085.749999999997,2732.5,978.0,2800.0,835.0,118.0
1626,4093.749999999997,2589.5,976.0,1568.0,844.0,116.0
1627,4082.249999999997,2655.5,975.0,1616.0,845.0,118.0
1628,4088.249999999997,2683.5,975.0,1848.0,882.0,128.0
1629,4086.249999999997,2567.5,975.0,1872.0,857.0,129.0
1630,4085.249999999997,2553.5,975.0,2184.0,877.0,125.0
1631,4086.249999999997,2534.5,975.0,1616.0,939.0,109.0
1632,4040.149999999997,2328.5,959.0,136.0,465.0,58.0
1633,4048.149999999997,2242.5,959.0,136.0,413.0,58.0
1634,4035.149999999997,2108.5,960.0,104.0,405.0,54.0
1635,4025.149999999997,2140.5,961.0,104.0,406.0,76.0
1636,4025.149999999997,2150.5,961.0,120.0,382.0,76.0
1637,4026.649999999997,2157.5,961.0,104.0,382.0,76.0
1638,4039.149999999997,2191.5,961.0,96.0,383.0,76.0
1639,4027.649999999997,2172.5,961.0,96.0,382.0,93.0
1640,4033.149999999997,2167.5,961.0,88.0,382.0,93.0
1641,4024.149999999997,2109.5,961.0,336.0,399.0,89.0
1642,4017.649999999997,2467.5,961.0,352.0,430.0,121.0
1643,4013.649999999997,2466.5,963.0,384.0,512.0,129.0
1644,4035.149999999997,2442.5,963.0,352.0,512.0,82.0
1645,4040.649999999997,2382.5,963.0,344.0,423.0,58.0
1646,4026.149999999997,2480.5,964.0,464.0,468.0,74.0
1647,4029.649999999997,2643.5,969.0,544.0,525.0,146.0
1648,4023.749999999997,2747.5,983.0,512.0,542.0,82.0
1649,4011.3499999999967,2753.5,1014.0,584.0,534.0,84.0
1650,4022.649999999997,2755.5,1033.0,1320.0,509.0,84.0
1651,4025.449999999997,2792.5,1048.0,1400.0,599.0,152.0
1652,4023.949999999997,2691.5,1013.0,1664.0,640.0,162.0
1653,4036.449999999997,2675.5,1009.0,1608.0,628.0,190.0
1654,4033.849999999997,2732.5,1008.0,1928.0,656.0,197.0
1655,4028.849999999997,2665.5,1009.0,1608.0,599.0,205.0
1656,4009.349999999997,2038.5,914.0,816.0,669.0,174.0
1657,4022.349999999997,2021.5,921.0,984.0,616.0,169.0
1658,4023.049999999997,1870.5,922.0,856.0,616.0,190.0
1659,4033.049999999997,1873.5,922.0,736.0,610.0,190.0
1660,4017.549999999997,1873.5,922.0,736.0,609.0,190.0
1661,4035.549999999997,1893.5,923.0,736.0,625.0,190.0
1662,4026.049999999997,1904.5,923.0,736.0,642.0,190.0
1663,4026.049999999997,1872.5,923.0,736.0,641.0,147.0
1664,4021.049999999997,1888.5,923.0,736.0,628.0,147.0
1665,4025.049999999997,1905.5,933.0,992.0,676.0,148.0
1666,4022.049999999997,2153.5,964.0,992.0,769.0,156.0
1667,4004.049999999997,2256.5,964.0,2096.0,764.0,156.0
1668,4028.149999999997,2196.5,965.0,1272.0,734.0,154.0
1669,4024.8499999999967,2183.5,965.0,1216.0,716.0,152.0
1670,4023.8499999999967,2273.5,981.0,1952.0,714.0,152.0
1671,4015.5499999999965,2559.5,1088.0,2352.0,825.0,156.0
1672,4031.5499999999965,2620.5,1124.0,1792.0,1186.0,158.0
1673,4042.8499999999967,2633.5,1127.0,2624.0,927.0,170.0
1674,4059.4499999999966,2542.5,1128.0,1200.0,867.0,178.0
1675,4031.6499999999965,2611.5,1133.0,1360.0,809.0,200.0
1676,4034.6499999999965,2611.5,1135.0,1648.0,785.0,167.0
1677,4030.6499999999965,2639.5,1137.0,1608.0,784.0,151.0
1678,4048.9499999999966,2604.5,1155.0,1552.0,786.0,155.0
1679,4044.4499999999966,2635.5,1152.0,1608.0,786.0,163.0
1680,3820.9499999999966,1903.5,1067.0,616.0,456.0,137.0
1681,3828.4499999999966,1903.5,1067.0,856.0,450.0,143.0
1682,3826.4499999999966,1844.5,1061.0,544.0,442.0,148.0
1683,3817.9499999999966,1839.5,1061.0,544.0,442.0,144.0
1684,3821.4499999999966,1827.5,1061.0,544.0,443.0,144.0
1685,3821.9499999999966,1844.5,1062.0,544.0,459.0,144.0
1686,3826.4499999999966,1850.5,1063.0,544.0,459.0,144.0
1687,3821.4499999999966,1857.5,1063.0,544.0,436.0,136.0
1688,3830.4499999999966,1871.5,1063.0,544.0,419.0,136.0
1689,3821.4499999999966,1896.5,1064.0,544.0,419.0,144.0
1690,3833.4499999999966,2030.5,1072.0,856.0,438.0,161.0
1691,3815.4499999999966,2202.5,1140.0,872.0,452.0,143.0
1692,3932.9499999999966,2109.5,1142.0,736.0,453.0,143.0
1693,3934.9499999999966,2176.5,1142.0,1104.0,466.0,55.0
1694,3928.4499999999966,2258.5,1140.0,984.0,862.0,55.0
1695,3943.6499999999965,2360.5,1149.0,1000.0,875.0,83.0
1696,3932.6499999999965,2421.5,1148.0,1048.0,843.0,81.0
1697,3923.4499999999966,2432.5,1150.0,1056.0,836.0,112.0
1698,3934.4499999999966,2481.5,1178.0,976.0,830.0,109.0
1699,3934.9499999999966,2492.5,1175.0,984.0,814.0,126.0
1700,3949.9499999999966,2591.5,1175.0,1224.0,803.0,201.0
1701,3936.4499999999966,2543.5,1175.0,1120.0,559.0,166.0
1702,3942.4499999999966,2564.5,1177.0,3032.0,667.0,175.0
1703,3945.9499999999966,2557.5,1182.0,1824.0,665.0,191.0
1704,3894.9499999999966,2150.5,1165.0,1184.0,595.0,166.0
1705,3894.4499999999966,2106.5,1158.0,944.0,578.0,167.0
1706,3884.4499999999966,2072.5,1158.0,928.0,386.0,122.0
1707,3891.4499999999966,2063.5,1158.0,928.0,386.0,114.0
1708,3880.9499999999966,2027.5,1158.0,928.0,386.0,114.0
1709,3881.9499999999966,2042.5,1158.0,928.0,386.0,114.0
1710,3890.9499999999966,2047.5,1158.0,928.0,386.0,114.0
1711,3890.4499999999966,2045.5,1158.0,944.0,386.0,114.0
1712,3886.4499999999966,2045.5,1158.0,928.0,386.0,114.0
1713,3878.4499999999966,2075.5,1158.0,928.0,386.0,130.0
1714,3876.4499999999966,2149.5,1162.0,928.0,619.0,205.0
1715,3882.3499999999967,2241.5,1181.0,1656.0,704.0,117.0
1716,3879.0499999999965,2174.5,1181.0,920.0,639.0,141.0
1717,3890.4499999999966,2168.5,1182.0,920.0,628.0,171.0
1718,3874.4499999999966,2370.5,1187.0,1048.0,669.0,130.0
1719,3867.4499999999966,2348.5,1186.0,1064.0,588.0,171.0
1720,3868.4499999999966,2403.5,1238.0,1080.0,620.0,157.0
1721,3860.4499999999966,2604.5,1234.0,1080.0,1159.0,126.0
1722,3852.4499999999966,2548.5,1234.0,1096.0,853.0,128.0
1723,3859.9499999999966,2461.5,1235.0,1096.0,1219.0,118.0
1724,3864.9499999999966,2478.5,1235.0,1128.0,1009.0,157.0
1725,3852.9499999999966,2427.5,1235.0,1128.0,954.0,140.0
1726,3860.9499999999966,2402.5,1235.0,1128.0,958.0,139.0
1727,3850.9499999999966,2529.5,1235.0,2088.0,945.0,139.0
1728,3809.4499999999966,2369.5,1220.0,1184.0,283.0,124.0
1729,3826.4499999999966,2588.5,1223.0,1584.0,279.0,123.0
1730,3796.4499999999966,2304.5,1177.0,1328.0,569.0,122.0
1731,3806.9499999999966,2267.5,1177.0,1328.0,293.0,122.0
1732,3801.4499999999966,2268.5,1177.0,1328.0,293.0,122.0
1733,3805.9499999999966,2262.5,1177.0,1328.0,309.0,122.0
1734,3809.4499999999966,2256.5,1177.0,1328.0,310.0,122.0
1735,3803.9499999999966,2265.5,1177.0,1328.0,293.0,122.0
1736,3800.4499999999966,2275.5,1177.0,1624.0,293.0,122.0
1737,3803.4499999999966,2283.5,1177.0,1584.0,582.0,122.0
1738,3804.9499999999966,2302.5,1176.0,1616.0,601.0,122.0
1739,3816.4499999999966,2298.5,1176.0,1584.0,549.0,130.0
1740,3793.4499999999966,2378.5,1179.0,1584.0,517.0,130.0
1741,3809.4499999999966,2363.5,1180.0,2112.0,1101.0,130.0
1742,3786.9499999999966,2318.5,1180.0,1584.0,1107.0,130.0
1743,3805.9499999999966,2346.5,1180.0,1856.0,834.0,138.0
1744,3831.4499999999966,2542.5,1180.0,1336.0,818.0,138.0
1745,3825.4499999999966,2675.5,1180.0,1336.0,826.0,138.0
1746,3828.4499999999966,2640.5,1180.0,1336.0,842.0,138.0
1747,3837.4499999999966,2708.5,1181.0,1336.0,858.0,138.0
1748,3848.4499999999966,2758.5,1181.0,1336.0,803.0,142.0
1749,3883.9499999999966,2723.5,1181.0,1336.0,790.0,147.0
1750,3869.9499999999966,2648.5,1181.0,1360.0,799.0,148.0
1751,3901.9499999999966,2754.5,1181.0,1360.0,800.0,147.0
1752,3795.0499999999965,2423.5,992.0,648.0,412.0,141.0
1753,3830.0499999999965,2436.5,992.0,624.0,387.0,138.0
1754,3824.5499999999965,2205.5,992.0,624.0,388.0,135.0
1755,3917.0499999999965,2296.5,992.0,624.0,387.0,134.0
1756,3901.0499999999965,2283.5,992.0,624.0,387.0,130.0
1757,3947.5499999999965,2326.5,992.0,624.0,387.0,146.0
1758,3886.0499999999965,2339.5,992.0,624.0,388.0,140.0
1759,3751.0499999999965,2152.5,992.0,624.0,387.0,114.0
1760,3748.1499999999965,2190.5,992.0,624.0,387.0,116.0
1761,3764.6499999999965,2285.5,992.0,626.0,380.0,120.0
1762,3773.6499999999965,2515.5,992.0,654.0,680.0,120.0
1763,3772.6499999999965,2784.5,1054.0,654.0,717.0,134.0
1764,3808.3499999999963,2584.5,1059.0,648.0,694.0,149.0
1765,3793.1499999999965,2545.5,1071.0,576.0,702.0,162.0
1766,3786.1499999999965,2632.5,1060.0,676.0,784.0,155.0
1767,3788.1499999999965,2604.5,1169.0,674.0,791.0,144.0
1768,3781.1499999999965,2688.5,1170.0,672.0,739.0,152.0
1769,3791.1499999999965,2739.5,1173.0,834.0,915.0,156.0
1770,3782.9499999999966,2681.5,1203.0,728.0,852.0,141.0
1771,3785.1499999999965,2751.5,1217.0,986.0,912.0,161.0
1772,3818.1499999999965,2728.5,1237.0,1146.0,856.0,155.0
1773,3798.7499999999964,2785.5,1286.0,1520.0,870.0,159.0
1774,3792.949999999996,2815.5,1307.0,1636.0,898.0,154.0
1775,3800.2499999999964,2742.5,1271.0,2728.0,1001.0,150.0
1776,3700.6499999999965,2073.5,1213.0,656.0,281.0,48.0
1777,3779.3499999999963,2056.5,1197.0,416.0,214.0,50.0
1778,3852.3499999999963,1956.5,1168.0,408.0,210.0,52.0
1779,3899.8499999999963,2038.5,1215.0,408.0,230.0,60.0
1780,3902.6499999999965,2086.5,1270.0,408.0,320.0,59.0
1781,3867.8499999999963,2042.5,1271.0,408.0,301.0,50.0
1782,3789.8499999999963,1863.5,1170.0,408.0,292.0,42.0
1783,3720.8499999999963,1846.5,1170.0,408.0,291.0,32.0
1784,3725.3499999999963,1827.5,1169.0,408.0,291.0,144.0
1785,3717.8499999999963,1854.5,1171.0,432.0,227.0,136.0
1786,3722.3499999999963,2061.5,1174.0,418.0,372.0,112.0
1787,3721.8499999999963,2136.5,1177.0,816.0,357.0,78.0
1788,3734.6499999999965,2135.5,1176.0,816.0,386.0,78.0
1789,3744.8499999999963,2383.5,1176.0,800.0,266.0,112.0
1790,3729.7499999999964,2667.5,1177.0,800.0,866.0,116.0
1791,3772.1499999999965,2591.5,1202.0,808.0,589.0,104.0
1792,3732.1499999999965,2792.5,1217.0,904.0,617.0,116.0
1793,3711.8499999999963,2753.5,1217.0,1824.0,512.0,89.0
1794,3726.049999999996,2676.5,1219.0,1344.0,537.0,82.0
1795,3732.549999999996,2640.5,1203.0,2040.0,623.0,106.0
1796,3753.049999999996,2721.5,1206.0,1080.0,519.0,104.0
1797,3744.649999999996,2599.5,1206.0,1584.0,426.0,111.0
1798,3742.649999999996,2865.5,1206.0,2112.0,418.0,107.0
1799,3749.149999999996,2985.5,1242.0,1632.0,620.0,141.0
1800,3636.149999999996,2231.5,1229.0,888.0,543.0,100.0
1801,3638.149999999996,2184.5,1226.0,888.0,526.0,139.0
1802,3643.149999999996,2013.5,1197.0,888.0,433.0,82.0
1803,3650.649999999996,2010.5,1197.0,888.0,369.0,82.0
1804,3645.149999999996,1986.5,1197.0,888.0,369.0,34.0
1805,3644.649999999996,2000.5,1197.0,888.0,369.0,34.0
1806,3650.149999999996,2007.5,1198.0,888.0,369.0,34.0
1807,3644.649999999996,2034.5,1198.0,888.0,369.0,34.0
1808,3656.149999999996,2037.5,1198.0,888.0,370.0,34.0
1809,3656.149999999996,2078.5,1199.0,1152.0,370.0,34.0
1810,3651.149999999996,2308.5,1204.0,1152.0,677.0,50.0
1811,3650.649999999996,2455.5,1202.0,1160.0,707.0,98.0
1812,3675.149999999996,2362.5,1203.0,1536.0,554.0,90.0
1813,3677.649999999996,2343.5,1203.0,1544.0,554.0,74.0
1814,3679.149999999996,2472.5,1204.0,1440.0,572.0,90.0
1815,3703.149999999996,2781.5,1230.0,1385.0,758.0,98.0
1816,3725.149999999996,2561.5,1269.0,1657.0,885.0,98.0
1817,3756.149999999996,2619.5,1281.0,1641.0,866.0,123.0
1818,3773.649999999996,2697.5,1282.0,2137.0,829.0,108.0
1819,3743.649999999996,2829.5,1302.0,1945.0,956.0,131.0
1820,3738.949999999996,2911.5,1291.0,1633.0,798.0,122.0
1821,3744.449999999996,2922.5,1288.0,1633.0,793.0,115.0
1822,3727.149999999996,2804.5,1307.0,1761.0,927.0,239.0
1823,3741.049999999996,2799.5,1294.0,1672.0,796.0,88.0
1824,3662.3499999999963,2346.5,1192.0,1376.0,417.0,94.0
1825,3668.8499999999963,2150.5,1182.0,1584.0,938.0,290.0
1826,3684.8499999999963,2176.5,1189.0,1328.0,469.0,141.0
1827,3705.6499999999965,2255.5,1201.0,1312.0,523.0,82.0
1828,3705.6499999999965,2263.5,1208.0,1312.0,552.0,74.0
1829,3688.6499999999965,2226.5,1221.0,1312.0,579.0,57.0
1830,3708.1499999999965,2253.5,1240.0,1312.0,600.0,57.0
1831,3666.6499999999965,2161.5,1201.0,1312.0,582.0,72.0
1832,3674.6499999999965,2193.5,1203.0,1440.0,538.0,88.0
1833,3657.6499999999965,2289.5,1194.0,1464.0,512.0,77.0
1834,3646.6499999999965,2546.5,1199.0,1480.0,517.0,185.0
1835,3659.6499999999965,2856.5,1217.0,1984.0,535.0,125.0
1836,3654.6499999999965,2460.5,1216.0,1536.0,542.0,50.0
1837,3665.6499999999965,2495.5,1227.0,1664.0,585.0,50.0
1838,3660.6499999999965,2660.5,1217.0,1625.0,516.0,114.0
1839,3662.6499999999965,2827.5,1220.0,1649.0,477.0,165.0
1840,3666.6499999999965,2763.5,1286.0,1752.0,691.0,112.0
1841,3661.6499999999965,2825.5,1261.0,1792.0,662.0,141.0
1842,3679.1499999999965,2806.5,1249.0,1856.0,646.0,196.0
1843,3684.1499999999965,3012.5,1246.0,1616.0,544.0,227.0
1844,3713.1499999999965,2900.5,1278.0,1768.0,681.0,262.0
1845,3692.6499999999965,2832.5,1278.0,1600.0,704.0,147.0
1846,3721.6499999999965,2842.5,1278.0,1616.0,798.0,294.0
1847,3713.6499999999965,2826.5,1278.0,1592.0,899.0,179.0
1848,3586.6499999999965,2487.5,1222.0,360.0,499.0,43.0
1849,3601.6499999999965,2434.5,1315.0,352.0,321.0,43.0
1850,3579.1499999999965,2294.5,1221.0,352.0,285.0,43.0
1851,3571.1499999999965,2293.5,1221.0,336.0,285.0,43.0
1852,3580.1499999999965,2271.5,1221.0,336.0,285.0,43.0
1853,3567.6499999999965,2251.5,1221.0,336.0,285.0,39.0
1854,3565.6499999999965,2274.5,1222.0,336.0,542.0,39.0
1855,3569.6499999999965,2255.5,1222.0,464.0,526.0,39.0
1856,3571.1499999999965,2297.5,1222.0,496.0,526.0,42.0
1857,3589.1499999999965,2381.5,1222.0,512.0,546.0,42.0
1858,3598.1499999999965,2605.5,1252.0,512.0,723.0,107.0
1859,3592.6499999999965,2602.5,1262.0,512.0,920.0,110.0
1860,3618.6499999999965,2481.5,1269.0,512.0,723.0,119.0
1861,3619.1499999999965,2425.5,1291.0,512.0,726.0,55.0
1862,3625.6499999999965,2599.5,1347.0,784.0,722.0,64.0
1863,3653.3499999999963,2734.5,1344.0,1040.0,847.0,194.0
1864,3655.049999999996,2973.5,1377.0,912.0,841.0,142.0
1865,3656.049999999996,3061.5,1411.0,2832.0,1014.0,184.0
1866,3663.149999999996,2959.5,1428.0,2424.0,900.0,155.0
1867,3670.449999999996,2903.5,1432.0,2144.0,1291.0,177.0
1868,3683.949999999996,2980.5,1432.0,2608.0,1294.0,170.0
1869,3674.949999999996,2832.5,1410.0,2872.0,1083.0,154.0
1870,3673.949999999996,2829.5,1410.0,2208.0,1087.0,154.0
1871,3694.949999999996,2882.5,1412.0,3848.0,900.0,153.0
1872,3548.7499999999964,2395.5,1304.0,2040.0,113.0,142.0
1873,3577.2499999999964,2444.5,1304.0,1816.0,101.0,133.0
1874,3580.2499999999964,2338.5,1303.0,1312.0,101.0,129.0
1875,3582.7499999999964,2245.5,1303.0,1312.0,374.0,129.0
1876,3594.7499999999964,2321.5,1308.0,1312.0,385.0,129.0
1877,3631.7499999999964,2368.5,1308.0,1312.0,386.0,131.0
1878,3610.7499999999964,2340.5,1308.0,1312.0,377.0,131.0
1879,3544.7499999999964,2302.5,1303.0,1312.0,367.0,128.0
1880,3549.2499999999964,2356.5,1303.0,1552.0,488.0,128.0
1881,3556.7499999999964,2439.5,1303.0,1560.0,488.0,139.0
1882,3623.1499999999965,2466.5,1303.0,1320.0,480.0,141.0
1883,3614.4499999999966,2505.5,1304.0,1576.0,480.0,142.0
1884,3609.9499999999966,2524.5,1317.0,2056.0,480.0,142.0
1885,3591.9499999999966,2494.5,1317.0,1568.0,988.0,136.0
1886,3594.4499999999966,2525.5,1322.0,1600.0,1221.0,143.0
1887,3609.4499999999966,2608.5,1327.0,1896.0,705.0,150.0
1888,3633.4499999999966,2717.5,1359.0,2360.0,459.0,145.0
1889,3617.4499999999966,2782.5,1375.0,1896.0,788.0,150.0
