submit_hour,jobs,gpu_seconds,gpu_demand
2018,86,6190300.0,172.5
2019,75,1629676.0,98.5
2020,78,14196441.5,77.5
2021,85,13985487.3,75.8
2022,85,22084149.2,86.2
2023,81,22918542.5,182.0
2024,72,4625127.5,95.0
2025,92,38479127.5,181.0
2026,159,18628814.5,333.5
2027,159,15976376.0,683.0
2028,118,92720632.5,526.5
2029,107,30995240.0,241.0
2030,156,107545223.5,754.0
2031,171,114035783.5,534.0
2032,144,25190159.0,1836.5
2033,176,87293354.5,1336.5
2034,107,18118337.0,227.0
2035,122,39000361.5,1472.5
2036,109,36286786.5,402.5
2037,100,17869859.0,255.0
2038,94,7529467.5,415.0
2039,121,77654012.0,729.0
2040,116,36342188.5,538.0
2041,103,181722715.5,1104.5
2042,78,24320861.0,154.0
2043,71,7303755.0,87.5
2044,79,33061298.5,87.0
2045,68,12208162.5,63.5
2046,100,65831847.5,92.0
2047,73,14377359.0,69.0
2048,94,25401426.6,147.8
2049,99,9314981.5,253.0
2050,109,22129060.5,215.5
2051,105,11599825.0,145.5
2052,102,12814663.5,430.5
2053,97,17229296.0,432.0
2054,100,19330761.0,94.0
2055,109,24246239.0,375.0
2056,110,12223385.5,287.0
2057,131,31371320.2,253.3
2058,111,24229996.0,226.5
2059,98,42349309.5,720.5
2060,94,31874085.0,975.0
2061,103,70118472.5,387.5
2062,103,15573208.5,158.0
2063,107,12488920.0,215.0
2064,88,5159294.5,125.0
2065,88,40940298.0,238.0
2066,69,19832011.5,93.5
2067,84,2533005.5,159.5
2068,66,888395.0,58.5
2069,84,35073827.0,77.0
2070,86,8584929.5,78.0
2071,95,32813399.0,138.5
2072,85,15563025.0,112.5
2073,82,12983840.7,170.3
2074,83,2933276.4,109.3
2075,117,17456684.7,491.0
2076,84,29271741.599999998,631.1
2077,97,4991001.3,307.4
2078,135,20922554.4,315.6
2079,108,17048452.6,1164.5
2080,82,15684351.0,125.3
2081,102,8455822.3,559.7
2082,104,28065204.1,426.6
2083,96,8618604.1,158.4
2084,92,24855064.6,151.3
2085,106,24237907.8,411.9
2086,84,12601107.9,1565.1
2087,94,92191868.7,1120.4
2088,94,23380690.1,411.0
2089,67,14280631.5,324.7
2090,75,6662145.1,66.2
2091,76,2243334.5,104.2
2092,82,2495088.3,104.2
2093,92,57227386.1,378.7
2094,76,8697649.2,68.2
2095,71,5786976.2,155.2
2096,81,3894532.0,109.7
2097,82,10697636.0,113.4
2098,109,21256139.1,246.4
2099,169,55948140.0,843.4
2100,182,18813624.7,627.2
2101,189,21806576.4,798.4
2102,218,84369380.6,1142.9
2103,145,39574541.1,730.2
2104,141,40178397.0,871.0
2105,166,86470863.9,1110.4
2106,156,80263770.6,361.3
2107,210,213803209.6,710.7
2108,167,131989822.6,894.1
2109,140,74809393.3,363.4
2110,122,9150125.8,434.4
2111,119,50890575.5,386.2
2112,111,17868696.2,512.7
2113,90,11734063.7,226.2
2114,71,5036308.2,101.7
2115,65,54231243.1,314.7
2116,72,4117058.8,63.7
2117,71,26147835.8,83.9
2118,82,12929373.4,75.9
2119,71,11199360.9,70.2
2120,70,2698871.4,95.7
2121,115,20459617.5,491.7
2122,169,31764865.7,830.7
2123,158,56933400.3,605.5
2124,133,60657643.5,357.3
2125,124,41211090.6,386.40000000000003
2126,134,53506379.0,672.2
2127,170,34014825.8,351.2
2128,143,36751449.9,954.2
2129,228,181598235.9,839.2
2130,104,24154361.5,574.1
2131,137,24826131.5,484.4
2132,134,12272562.5,304.9
2133,114,14127787.1,368.5
2134,116,11159313.8,272.7
2135,110,45893972.6,294.1
2136,125,41471837.4,285.6
2137,96,49213587.6,205.5
2138,79,3281478.7,68.8
2139,71,10771615.0,68.4
2140,63,869259.2,66.7
2141,72,1907328.9,118.7
2142,85,1192203.7,82.4
2143,75,1041010.0,75.2
2144,81,9389391.0,84.2
2145,92,27572567.9,192.7
2146,184,161932016.1,469.7
2147,186,77288318.0,880.2
2148,93,12413157.1,232.2
2149,125,29895829.8,843.9
2150,139,34695114.3,926.7
2151,152,30201815.2,395.2
2152,140,209442699.9,1539.2
2153,179,12041503.5,730.0
2154,130,6070879.7,357.2
2155,145,22216578.0,540.4
2156,152,46492881.3,733.7
2157,120,18763794.0,228.2
2158,136,3916501.3,650.2
2159,91,1102020.1,156.4
2160,123,15591002.6,231.2
2161,96,5998266.6,228.2
2162,78,3645584.1,78.4
2163,68,4687632.5,59.7
2164,71,4762944.2,69.7
2165,69,1631866.0,84.0
2166,87,7922892.2,95.7
2167,81,66780413.4,338.7
2168,79,3826557.3,370.9
2169,86,8170640.5,179.7
2170,184,22695890.8,1088.2
2171,160,28513767.8,780.2
2172,97,30104781.7,991.7
2173,118,7247668.6,292.7
2174,167,42687573.5,660.7
2175,180,52060244.6,1035.0
2176,167,52986887.5,944.6
2177,131,8635887.6,1648.2
2178,106,15842877.5,812.2
2179,123,12563239.7,685.9
2180,172,32353285.9,1344.2
2181,112,24478401.2,539.7
2182,104,27256555.4,553.9
2183,91,1892418.5,215.2
2184,95,2864160.8,416.7
2185,83,10804483.0,338.2
2186,79,1744074.4,148.2
2187,80,4060570.8,75.9
2188,75,1278922.1,85.2
2189,72,6360057.0,70.7
2190,92,20086851.1,135.7
2191,79,15268054.5,75.7
2192,74,10686556.7,106.7
2193,85,9869284.7,237.7
2194,162,93337365.1,801.7
2195,143,35052748.7,1346.2
2196,81,10718538.7,456.4
2197,91,14907944.4,1127.2
2198,174,84148236.6,1317.7
2199,110,16590566.1,842.2
2200,125,152092549.4,1266.2
2201,121,14718966.8,587.7
2202,111,10670453.4,361.1
2203,124,18348012.7,1251.5
2204,127,100941950.7,1027.4
2205,107,16961680.8,399.2
2206,96,40316191.5,220.7
2207,111,2607761.2,455.4
2208,99,10399088.3,266.8
2209,101,5450504.6,249.7
2210,101,16864204.6,433.2
2211,79,1674366.1,294.2
2212,90,35857316.3,493.7
2213,79,17599270.5,193.0
2214,99,7958984.3,101.7
2215,95,3869432.8,100.7
2216,72,886962.7,115.2
2217,96,42028201.0,916.7
2218,106,9367505.3,183.2
2219,110,25678839.3,367.9
2220,161,11430529.3,242.9
2221,183,27605928.9,247.9
2222,339,20892620.6,432.2
2223,328,18494019.0,411.2
2224,279,19733650.0,413.2
2225,464,37608692.2,710.9
2226,528,55609006.1,619.4
2227,487,53399218.2,701.6
2228,419,16261554.5,1295.5
2229,501,35533013.1,1166.2
2230,534,52374029.5,1346.7
2231,501,34964396.5,1243.2
2232,545,51756324.6,842.2
2233,529,48754451.6,862.7
2234,561,68675544.4,948.2
2235,585,43455385.4,611.2
2236,631,48144087.5,645.2
2237,586,60393394.8,604.7
2238,530,39560403.4,547.7
2239,603,47353708.6,644.7
2240,591,63527361.6,612.2
2241,707,57171364.9,872.7
2242,572,95385404.1,968.4
2243,410,57178676.1,572.4
2244,512,57731323.3,685.8
2245,635,41297782.8,778.8
2246,604,60188581.0,1072.5
2247,546,42209655.4,683.7
2248,604,31753291.3,671.2
2249,483,35911305.4,597.9
2250,452,39564386.7,486.0
2251,442,21092344.1,494.7
2252,731,48642353.6,965.9
2253,756,55542402.0,913.2
2254,647,47371800.1,896.9
2255,593,61837559.2,829.4
2256,404,62345332.3,658.7
2257,473,25257600.8,634.7
2258,436,23069615.6,502.7
2259,457,36177056.0,615.7
2260,461,23438257.7,479.2
2261,703,73863637.2,734.7
2262,359,18446904.4,404.7
2263,297,37652938.8,359.7
2264,663,49953167.2,754.2
2265,633,32760519.8,1041.2
2266,709,120284953.7,1573.9
2267,841,137262623.3,1824.2
2268,576,62893617.6,1053.7
2269,614,44510230.4,1543.9
2270,694,143849148.1,1874.4
2271,358,96137230.3,1230.2
2272,280,99957038.1,913.4
2273,317,25478805.1,922.3
2274,384,42815802.2,784.6
2275,461,27693022.7,2329.2
2276,407,57035922.6,1473.7
2277,282,20431718.6,555.4
2278,344,43749975.3,748.7
2279,593,68132593.5,1038.7
2280,625,72502706.5,1084.2
2281,541,67490588.2,702.7
2282,354,36584918.9,416.7
2283,419,14616018.1,426.2
2284,381,32271910.9,386.7
2285,425,29289402.0,451.4
2286,385,11467556.3,387.2
2287,409,46526024.1,430.2
2288,413,25550684.3,459.7
2289,457,35347338.9,645.2
2290,568,232643604.0,1612.7
2291,496,207525230.0,1006.7
2292,493,34643136.1,849.2
2293,313,47028256.0,505.7
2294,482,67700187.0,1560.7
2295,491,65254313.0,834.0
2296,585,316573936.6,1587.2
2297,313,37935813.1,544.2
2298,286,30189100.5,524.2
2299,307,13531266.4,435.7
2300,508,46942519.5,863.2
2301,493,76455874.8,1387.7
2302,563,35549686.5,1687.7
2303,504,64743657.3,1348.7
2304,476,75892438.3,700.2
2305,469,93464603.5,527.9
2306,473,48493924.3,548.7
2307,553,53713959.5,582.7
2308,545,74657113.0,571.0
2309,481,46745224.2,576.7
2310,457,61570409.9,462.7
2311,475,16677064.2,482.7
2312,530,64695103.7,665.2
2313,500,53529937.4,662.7
2314,546,184178613.5,1402.7
2315,357,26158314.5,1218.5
2316,296,63368855.5,756.0
2317,144,21687493.2,1858.9
2318,153,19210632.5,1073.0
2319,191,47215519.6,1933.2
2320,230,120257276.7,1630.7
2321,149,19500310.5,1235.5
2322,120,61811168.5,1353.7
2323,145,139987451.8,1501.5
2324,97,11141919.0,823.6
2325,76,26222369.9,677.4
2326,107,1000864.6,269.2
2327,110,6842012.4,596.7
2328,103,16768676.7,274.8
2329,75,10061000.8,102.5
2330,55,3752707.1999999997,40.2
2331,50,2374584.2,60.3
2332,45,130662.5,33.1
2333,63,729819.6,57.0
2334,47,521452.9,37.0
2335,73,3718682.6,117.9
2336,111,2875104.7,151.2
2337,64,12550644.0,314.5
2338,137,27745506.8,442.1
2339,201,241676727.8,921.7
2340,114,72273770.2,640.5
2341,66,15573856.9,728.3
2342,107,72491780.4,362.6
2343,128,94061309.6,565.4
2344,85,54053436.1,705.1
2345,114,22153765.6,561.9
2346,74,98398540.4,615.8
2347,87,75555561.9,384.7
2348,86,44952007.9,272.6
2349,48,1229790.5,368.0
2350,62,1835956.4,561.2
2351,77,6579577.4,717.3
2352,55,13920300.6,985.5
2353,43,72331292.0,519.0
2354,30,44005768.0,288.1
2355,32,2258086.4,170.5
2356,24,88758.2,20.2
2357,25,58213.2,18.7
2358,39,11779546.4,37.7
2359,50,1558197.3,64.6
2360,30,181705.7,38.8
2361,35,1818470.8,640.6
2362,84,29028223.1,486.4
2363,93,44890499.8,803.8
2364,30,4396266.3,72.5
2365,50,6677860.2,592.5
2366,103,14682770.0,968.9
2367,115,41193199.2,1229.9
2368,145,235351949.9,517.8
2369,100,69551980.3,1128.1
2370,58,11865376.1,412.4
2371,47,8939562.3,757.8
2372,86,14841708.3,420.1
2373,56,17046971.0,145.4
2374,43,11475925.0,166.0
2375,37,4427189.7,717.7
2376,31,40444625.8,618.2
2377,22,9232698.8,127.4
2378,20,9847628.0,75.3
2379,27,7813922.5,307.4
2380,18,188119.7,17.2
2381,20,749758.0,45.0
2382,20,482754.0,21.0
2383,30,5136594.0,328.0
2384,21,2545548.6,111.1
2385,49,8749407.0,365.0
2386,38,7880802.5,184.9
2387,35,7895660.0,74.0
2388,32,72285141.5,735.0
2389,38,8715762.6,431.2
2390,32,100664560.8,648.4
2391,25,11427799.0,178.1
2392,44,2245743.7,207.9
2393,36,6321491.9,66.8
2394,42,7529557.4,175.7
2395,27,750279.4,72.6
2396,29,5805142.8,52.4
2397,31,8692365.2,97.9
2398,39,2798600.2,126.0
2399,51,7400070.9,269.9
2400,53,9072420.6,633.2
2401,36,29453699.0,457.09999999999997
2402,29,1211951.7,91.9
2403,33,5148990.3,97.4
2404,38,2230869.5,113.1
2405,37,2852873.2,130.4
2406,41,1972780.7,94.1
2407,35,25684112.3,51.9
2408,19,219180.5,13.6
2409,25,1817843.7,41.9
2410,52,7661655.5,287.3
2411,61,160642446.3,548.4
2412,36,8087217.0,222.9
2413,35,3313162.2,119.3
2414,45,4238415.3,246.1
2415,28,5455317.6,196.9
2416,37,2244892.2,374.9
2417,58,2775847.9,203.9
2418,23,697909.0,53.0
2419,25,26904481.0,502.0
2420,36,4499470.8,134.1
2421,58,3850046.0,196.6
2422,55,1871417.5999999999,214.7
2423,58,2187673.3,252.4
2424,63,22783563.7,183.2
2425,45,5614928.1,727.2
2426,23,1234460.8,78.2
2427,30,2775395.0,58.7
2428,40,861832.2,64.6
2429,44,8516040.5,93.1
2430,52,22899989.6,112.1
2431,46,2172250.0,75.6
2432,41,848682.6,67.6
2433,51,4027219.0,166.9
2434,47,70155763.0,1146.8
2435,41,10340125.0,257.8
2436,43,3023522.7,237.5
2437,28,16865088.0,643.0
2438,21,773124.4,46.7
2439,23,3559637.3,53.9
2440,24,7983183.0,136.0
2441,24,7409431.0,242.5
2442,32,771612.4,109.5
2443,30,1780459.0,187.0
2444,29,3739882.5,176.5
2445,25,880290.4,119.9
2446,37,4023701.8,515.2
2447,50,936736.9,173.1
2448,72,8030809.6,304.7
2449,55,2714970.9,197.9
2450,49,24602354.8,180.0
2451,44,1213034.2,129.8
2452,31,756242.7,51.9
2453,29,1050414.7,20.1
2454,23,7788155.8,24.3
2455,43,1867914.9,62.0
2456,22,1113893.1,40.1
2457,30,405088.60000000003,50.7
2458,112,42988193.3,1036.7
2459,109,16195719.6,672.5
2460,64,11931180.9,347.9
2461,55,8424474.9,619.1
2462,107,94338792.8,488.7
2463,132,290777747.5,477.9
2464,84,37248823.6,800.1
2465,119,26644487.7,952.7
2466,61,1456809.8,700.8
2467,95,10974947.2,918.9
2468,86,37794324.1,1203.4
2469,105,14059807.5,747.5
2470,80,19948377.0,655.8
2471,64,2145679.1999999997,524.7
2472,84,24541568.0,1771.6
2473,55,34254535.3,2403.7
2474,35,7338852.7,251.5
2475,43,2848569.5,96.0
2476,33,1513190.4,81.8
2477,48,12594382.2,205.1
2478,39,5006503.4,58.2
2479,60,7730080.8,142.2
2480,41,3297201.0,173.8
2481,55,16526563.6,234.4
2482,102,103024525.2,1724.8
2483,92,12659522.4,1138.9
2484,38,9267950.3,766.8
2485,66,10359510.0,838.0
2486,122,28991260.5,1110.4
2487,137,30788881.3,1167.8
2488,136,13765510.1,1012.1
2489,200,75129312.3,1397.6
2490,98,29726188.400000002,826.9
2491,118,93688638.0,1053.4
2492,129,58656700.5,1618.9
2493,62,3701945.1,1055.4
2494,49,7109519.6,2271.2
2495,46,4860550.8,1907.8
2496,51,44776415.4,1484.2
2497,36,11529800.9,291.8
2498,24,819742.6,38.2
2499,24,385564.0,51.0
2500,30,597140.1,84.0
2501,20,788797.6,46.6
2502,46,1463619.2,62.8
2503,68,2936251.8,277.3
2504,64,1912250.8,271.0
2505,31,1393292.5,268.0
2506,100,42732963.4,982.7
2507,112,28009836.0,2473.0
2508,46,24504855.4,967.2
2509,45,3704694.0,751.8
2510,129,31955847.7,2084.2
2511,112,14952194.5,1697.5
2512,96,38628027.7,1202.3
2513,166,9565829.6,690.4
2514,117,22979142.5,1516.3
2515,132,151065074.3,2010.0
2516,133,11537074.5,912.2
2517,111,20546577.7,766.0999999999999
2518,125,12844823.799999999,822.1
2519,131,97771179.4,743.4
2520,154,11983453.3,166.8
2521,106,275822.1,67.1
2522,83,5895734.5,76.0
2523,90,7465401.2,67.3
2524,111,11857942.5,71.8
2525,124,960938.9,70.3
2526,84,8133316.2,78.6
2527,118,4666326.8,98.2
2528,75,25255246.4,70.9
2529,143,67758136.7,333.6
2530,171,47107592.4,686.4
2531,204,34987126.0,675.0
2532,160,30428151.2,556.8
2533,153,11997719.6,394.3
2534,197,32117628.2,556.2
2535,133,31412454.5,2347.9
2536,171,202282386.1,342.7
2537,127,86741767.5,1501.1
2538,83,15450679.2,1142.8
2539,55,81122130.9,925.0
2540,61,4500750.399999999,402.0
2541,65,8048619.8,303.1
2542,83,2658169.8,295.4
2543,74,3346470.8,121.3
2544,57,78124396.1,382.1
2545,80,15820478.2,198.1
2546,63,1348156.8,68.9
2547,53,7187969.2,34.0
2548,45,195276.8,26.6
2549,57,5364180.3,43.2
2550,70,1809101.3,91.7
2551,66,2325992.6999999997,59.8
2552,69,1677962.1,75.0
2553,54,528014.8,46.9
2554,84,3267278.8,364.90000000000003
2555,86,5214552.4,508.4
2556,89,3592974.3000000003,207.0
2557,69,6647413.7,139.9
2558,84,12568713.1,93.6
2559,94,2532750.3,134.7
2560,86,26777447.5,153.5
2561,61,9397192.2,231.1
2562,75,8205263.6,111.7
2563,52,595005.2,37.8
2564,69,7725948.4,63.5
2565,81,2214991.4,198.0
2566,68,2474138.6,104.3
2567,70,18806558.2,109.2
2568,67,2462875.9,149.8
2569,56,4479643.9,148.9
2570,46,12410262.2,50.1
2571,40,15775143.200000001,41.0
2572,45,11002186.4,50.7
2573,47,10204331.1,43.3
2574,62,991095.5,41.8
2575,50,2343663.5,47.6
2576,21,1949218.5,45.0
2577,46,25241935.3,555.5
2578,56,70709542.3,547.6
2579,64,1127836.2,121.9
2580,43,13324946.0,194.2
2581,36,7664000.5,140.2
2582,32,4576594.3,84.5
2583,56,3330914.9,135.7
2584,59,5440673.600000001,89.2
2585,52,405517.4,88.0
2586,35,6629653.1,57.9
2587,48,53121031.599999994,92.5
2588,61,1502141.4,105.4
2589,44,1486370.2,219.8
2590,55,5324574.0,305.8
2591,42,2891856.5,209.5
2592,34,7070037.1,160.2
2593,34,4431387.5,173.5
2594,18,482422.0,28.0
2595,13,240197.3,11.2
2596,24,5747057.9,18.1
2597,28,808541.2,24.4
2598,42,7307641.300000001,33.4
2599,53,41601042.3,753.5
2600,35,1647536.3,53.3
2601,44,2216508.7,124.2
2602,98,58684020.0,1202.6
2603,89,43222706.3,810.2
2604,68,3492366.1,218.7
2605,55,1564483.2,153.2
2606,142,50605089.1,596.2
2607,130,20588907.7,889.2
2608,125,19550109.4,720.8
2609,163,53928510.4,629.0
2610,154,14307328.1,549.4
2611,193,20916056.8,395.7
2612,171,49913664.6,304.9
2613,145,18836957.2,415.3
2614,125,15204689.5,675.3
2615,60,3052316.6,342.4
2616,103,7840698.7,671.3
2617,75,18739295.8,621.4000000000001
2618,57,922717.0,58.2
2619,51,5919222.4,61.1
2620,73,6404730.2,73.6
2621,74,8211378.899999999,81.7
2622,86,4418082.0,78.6
2623,88,2107518.4,68.1
2624,72,7145847.300000001,63.2
2625,93,157777254.1,904.6
2626,135,41913128.1,1022.2
2627,146,29459425.5,671.4
2628,132,11575103.8,391.3
2629,96,5720991.5,341.3
2630,118,25377197.7,814.6
2631,142,17968473.3,860.0
2632,155,39580192.6,960.0
2633,175,42691237.0,1244.2
2634,88,12539308.6,494.90000000000003
2635,152,101189760.4,1198.9
2636,121,19654725.7,508.4
2637,114,76680752.1,592.4
2638,69,13369017.6,462.2
2639,77,14910011.9,445.5
2640,112,22043189.4,458.6
2641,95,17254513.5,514.2
2642,93,5101262.2,203.0
2643,48,4982188.0,62.0
2644,120,15940473.2,111.3
2645,132,13567422.4,90.1
2646,98,1819835.3,96.3
2647,97,6808371.1,190.9
2648,79,181580.6,138.2
2649,157,70999450.1,1062.7
2650,192,17236675.5,1108.3
2651,207,115168978.6,1605.5
2652,100,21036640.5,669.5
2653,98,26722008.5,376.0
2654,141,78863797.5,790.0
2655,178,31311735.0,1073.5
2656,171,104311700.5,1065.5
2657,179,109563512.5,1043.5
2658,114,31259018.5,438.5
2659,153,66888603.5,1109.5
2660,160,13443704.5,681.2
2661,121,117767646.0,720.0
2662,92,31915067.0,612.0
2663,91,19938221.0,487.0
2664,83,5464274.5,252.5
2665,63,1510411.5,159.5
2666,73,9680244.0,252.0
2667,80,5641731.5,194.5
2668,57,11552671.0,148.0
2669,68,15569656.0,162.0
2670,72,7823439.0,190.0
2671,78,24666821.0,234.0
2672,72,34251065.0,179.5
2673,92,20558742.0,404.0
2674,145,102239055.5,1434.0
2675,161,107485029.0,1664.0
2676,108,37860193.5,943.0
2677,105,191322931.5,2289.0
2678,165,41837788.7,647.4
2679,150,7837868.0,954.8
2680,147,24799127.0,589.0
2681,155,20141084.5,651.0
2682,121,7257182.5,389.5
2683,125,30954477.5,811.5
2684,154,60048689.0,489.0
2685,91,7743097.5,354.5
2686,95,21040723.5,1044.5
2687,82,13573369.0,524.5
2688,95,16841399.5,333.5
2689,73,8797323.5,152.5
2690,75,35369695.5,200.0
2691,71,694624.0,102.0
2692,83,23750827.5,237.5
2693,71,6692296.5,194.6
2694,81,17776199.5,177.5
2695,77,13186237.0,173.5
2696,74,26480273.5,306.5
2697,95,14877964.0,748.0
2698,150,49773982.0,1036.5
2699,151,14823652.0,1104.5
2700,129,2984480.5,335.5
2701,176,9785725.0,1279.5
2702,406,80182253.5,1327.5
2703,235,62922792.0,948.0
2704,242,58204905.0,842.5
2705,186,38969530.5,1016.5
2706,125,23994766.0,314.0
2707,87,17360717.0,576.0
2708,64,30963724.5,415.0
2709,58,5078744.0,110.0
2710,72,3980259.0,493.5
2711,69,29758522.0,417.0
2712,57,10717626.0,246.5
2713,51,73902990.0,437.5
2714,54,3047576.5,81.5
2715,47,421589.0,54.5
2716,45,2108523.0,52.5
2717,50,9554094.0,91.5
2718,58,2862038.5,73.5
2719,56,8854150.0,53.5
2720,65,2112192.0,84.5
2721,59,23142378.0,111.5
2722,61,10391982.0,254.0
2723,69,1938004.0,210.0
2724,72,131115406.5,479.5
2725,73,6032558.0,148.0
2726,74,8207765.0,220.0
2727,71,16101039.5,133.0
2728,94,42379344.5,358.5
2729,76,4843260.0,319.0
2730,76,12304786.0,298.5
2731,68,21965324.0,404.5
2732,65,1119966.5,276.0
2733,69,10435172.5,726.0
2734,92,45429040.5,1445.5
2735,67,111558978.5,736.0
2736,63,5590927.0,198.0
2737,61,11747690.5,400.0
2738,116,34496890.5,365.5
2739,52,2162968.0,78.5
2740,50,9410106.0,58.5
2741,55,788674.0,50.5
2742,57,1057611.5,101.0
2743,58,1883269.0,74.5
2744,61,12756566.0,93.0
2745,56,26079834.6,454.1
2746,63,1357369.5,165.5
2747,80,10108887.5,1063.0
2748,69,64846212.5,1168.5
2749,91,12772952.0,249.0
2750,65,1229472.5,165.5
2751,62,660585.5,106.0
2752,87,34921544.5,487.5
2753,55,1416265.0,111.5
2754,54,1169442.0,71.0
2755,72,5757882.5,233.0
2756,83,18962223.0,223.5
2757,67,6777779.5,180.5
2758,75,9326380.0,173.0
2759,80,12130939.5,239.5
2760,85,15295902.5,264.0
2761,53,1056281.0,103.0
2762,60,8450979.5,106.0
2763,49,483382.5,94.0
2764,54,6197962.5,62.5
2765,56,993217.5,80.5
2766,56,8334410.0,76.5
2767,58,10468812.4,64.9
2768,63,9164089.0,205.5
2769,64,5658375.5,193.5
2770,158,66631487.0,817.6
2771,208,498054138.9,1300.7
2772,135,254832909.5,715.5
2773,86,18639162.0,511.5
2774,183,60164528.5,1064.0
2775,160,34538869.0,1024.0
2776,144,7734078.0,1002.0
2777,160,58997423.0,1580.5
2778,92,73669806.5,792.0
2779,196,39639294.2,1283.5
2780,117,31678159.0,736.0
2781,135,29687962.1,656.8
2782,113,20689203.5,1075.0
2783,95,16695518.0,1363.0
2784,171,42501117.0,1216.0
2785,86,5004493.5,466.5
2786,63,3593900.0,267.0
2787,73,6268186.0,257.0
2788,67,953652.6,155.9
2789,73,13551425.0,176.5
2790,67,2845550.5,151.5
2791,141,15165406.4,237.9
2792,83,12665418.4,275.6
2793,92,23095660.0,756.0
2794,163,48873149.0,1232.0
2795,194,54471212.5,867.5
2796,134,8413518.5,460.0
2797,94,10276760.5,478.5
2798,168,31365853.5,1094.0
2799,172,59109016.5,754.5
2800,146,12832090.5,660.0
2801,170,64346777.5,864.0
2802,170,45152580.0,817.5
2803,139,14260527.5,568.5
2804,204,50659220.0,485.0
2805,140,25930996.0,833.5
2806,105,17409688.0,454.5
2807,150,47415461.5,918.0
2808,117,49604002.0,995.5
2809,67,367561.5,134.5
2810,82,19581309.5,394.5
2811,60,15558936.8,90.2
2812,53,319044.0,124.0
2813,80,58207639.0,183.0
2814,67,22120345.0,151.5
2815,73,30779980.5,132.0
2816,71,33362206.0,434.0
2817,103,33342103.0,545.0
2818,172,31458027.0,915.5
2819,168,121918612.5,1638.5
2820,117,40145731.5,755.0
2821,88,3124649.5,355.5
2822,142,22654504.9,811.8
2823,248,18939180.3,649.2
2824,452,29571543.6,542.4
2825,285,54537733.800000004,1436.4
2826,294,44671855.7,755.2
2827,165,59033160.9,1013.1
2828,150,42707582.0,676.0
2829,129,63021498.9,389.8
2830,153,19628488.4,559.9
2831,103,32438032.3,543.8000000000001
2832,104,48481608.8,186.0
2833,116,22560927.8,136.1
2834,103,13405854.3,405.2
2835,34,228086.0,98.0
2836,60,67370857.0,557.0
2837,48,453306.0,162.0
2838,62,3789151.8,217.0
2839,75,7386771.4,218.0
2840,58,16849291.1,686.1
2841,77,5266455.0,1070.9
2842,226,14135952.1,1194.5
2843,150,14237457.5,828.3
2844,109,42674016.2,845.7
2845,79,25690749.5,242.5
2846,129,66275759.0,1262.0
2847,207,82818057.8,1910.7
2848,161,55382913.7,1305.1
2849,150,79941008.0,994.0
2850,88,20092590.0,466.0
2851,99,57329711.0,586.0
2852,114,22718198.0,632.0
2853,107,19448039.0,515.0
2854,115,117851133.0,993.5
2855,121,26724172.1,536.7
2856,162,168648707.5,1022.2
2857,70,40177990.0,229.0
2858,45,20423065.0,411.0
2859,54,8113953.0,470.0
2860,61,35230101.0,183.0
2861,50,2558300.0,192.0
2862,85,36859098.0,258.0
2863,75,23892639.0,216.0
2864,60,6445910.0,186.0
2865,90,18222525.0,376.0
2866,119,24995144.0,926.0
2867,136,119992006.0,1368.0
2868,128,26989247.0,696.0
2869,117,34520245.0,717.0
2870,104,38146581.0,527.0
2871,139,49594540.0,1145.0
2872,170,72984166.0,531.0
2873,141,47891260.0,753.0
2874,90,68091222.3,754.5
2875,64,15473676.0,218.0
2876,80,21194984.0,267.0
2877,60,34651006.0,466.0
2878,60,18083807.0,299.0
2879,52,6723777.0,283.0
2880,56,10896570.0,201.0
2881,60,16204534.0,302.0
2882,75,87258132.5,604.0
2883,76,49515353.0,228.0
2884,65,30243166.0,207.0
2885,57,6584049.399999999,163.8
2886,76,9675977.0,182.0
2887,73,21176076.0,179.0
2888,68,7467607.0,190.0
2889,75,15728936.0,297.0
2890,70,10635555.5,406.5
2891,77,10882653.0,578.0
2892,61,37951415.0,279.0
2893,64,1657198.0,284.5
2894,60,3592940.0,255.0
2895,77,26526299.0,345.0
2896,72,16852760.0,305.0
2897,65,1441737.0,225.0
2898,81,15952950.0,386.0
2899,102,9595989.0,230.0
2900,73,9504965.0,322.0
2901,100,19142631.0,345.5
2902,64,2972308.0,272.0
2903,63,846348.0,342.0
2904,77,21641909.0,414.0
2905,76,2938048.0,305.0
2906,67,6237031.7,140.3
2907,38,8031704.0,391.0
2908,38,4192094.0,173.0
2909,39,2646041.0,155.0
2910,43,1778907.0,156.0
2911,55,9291324.0,243.5
2912,52,634894.0,167.0
2913,63,35322431.0,526.0
2914,103,10907456.0,485.0
2915,106,20331519.0,799.0
2916,80,8382677.0,499.0
2917,70,6811619.0,985.0
2918,66,28896678.0,653.0
2919,54,86148147.0,846.0
2920,77,10713253.0,263.0
2921,134,33475783.0,1006.0
2922,114,3595070.0,237.5
2923,108,6532979.0,299.0
2924,122,2781087.0,367.0
2925,101,3097830.0,279.0
2926,71,4435898.0,313.0
2927,40,5576317.0,244.0
2928,61,20389682.0,644.0
2929,51,617050.0,358.0
2930,51,13393369.0,683.0
2931,31,529515.0,122.0
2932,33,1970378.0,146.0
2933,37,509864.0,154.0
2934,53,24107116.0,213.0
2935,59,1318587.0,191.0
2936,47,14979895.0,355.0
2937,74,13387242.0,371.0
2938,120,16693543.0,534.0
2939,171,55164323.0,1514.0
